event_id,continent,country,location,event_name,event_date,event_summary,source_url,latitude,longitude,fire_type,building_use,building_height_or_floors,affected_floors,building_age_status,deaths,injuries,evacuated,cause,fire_spread,urban_fire_resilience_gap,impact,event_year,source_domain,source_grade,city_label_en,building_use_group,building_height_m_reported,building_storeys_reported,external_trigger,arson_trigger,construction_related,facade_fire,valid_geocode,possible_duplicate,analysis_extended,analysis_core,cohort_reason,source_file_sha256,legacy_match_key,population_count_2020_1km_cell,population_density_2020_per_km2,heatwave_days_7d,heatwave_degree_days_c,heatwave_max_t2m_c,heatwave_p90_t2m_c,heatwave_score_0_100,gee_enrichment_status,tmax_percentile_0_100,ghsl_built_surface_m2_1km,ghsl_built_volume_m3_1km,ghsl_mean_building_height_m_1km,ghsl_urbanisation_code_2020,era5_sampling_radius_km,metric_provenance,iso3,context_year,context_year_lag,gdp_per_capita_ppp_constant_2021,urban_population_percent,electricity_access_percent,national_population,ctif_population_thousands,ctif_fire_stations_per_100k,ctif_fire_engines_per_100k,ctif_ladders_per_100k,ctif_career_firefighters_per_100k,ctif_total_firefighters_per_100k,ctif_volunteer_share_percent,ctif_reference_period,ctif_source_page_pdf,ctif_source_file_sha256
HRF-0120,亚洲,Turkey,Ankara,Business Centre fire,2020-07-27,Business Centre高层建筑外立面火灾。死亡 0，受伤 0；表中记录的受影响楼层为 1。,https://www.dailysabah.com/turkey/fire-breaks-out-in-business-center-in-turkish-capital-ankara/news,39.91987,32.85427,高层建筑外立面火灾,未检索到,未检索到,1,未检索到,0.0,0.0,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡 0，受伤 0；表中记录的受影响楼层为 1。,2020,dailysabah.com,B,Ankara,Unknown/other,,,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2020-07-27|39.9199|32.8543,2823.7643274727016,4278.289596027389,2.0,0.2660509745280563,34.47532366000547,34.2108437669956,2.660509745280564,completed,,,,,,,legacy_exact_date_geo_match,TUR,2020.0,0.0,28976.7179161611,88.9303114965222,100.0,83384680.0,,,,,,,,,,
HRF-0121,欧洲,Czech Republic,Czech Republic,2020 Bohumín high-rise arson fire,2020-08-08,Tower block at 1158 Nerudova street高层建筑火灾；建筑高度记录为 42.9 m。死亡人数：11。Bohumín arson attack,https://en.wikipedia.org/wiki/Bohumín_arson_attack,,,高层建筑火灾,residential,42.9 m,未检索到,未检索到,11.0,,,Bohumín arson attack,未检索到/待核实,未检索到/待核实,死亡人数：11。Bohumín arson attack,2020,en.wikipedia.org,C,Czech Republic,Residential,42.9,,False,True,False,False,False,False,False,False,invalid_or_missing_geocode,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2020-08-08|nan|nan,,,,,,,,invalid_coordinate_or_date,,,,,,,requires_current_gee,CZE,2020.0,0.0,45119.9387309139,72.7254901604208,100.0,10697858.0,10827.0,59.9612080908839,45.09097626304609,4.220929158585019,129.2878913826545,873.8893506973307,79.51720639215355,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0122,欧洲,Spain,Madrid,Madrid Tower Block fire,2020-08-29,Madrid Tower Block高层建筑外立面火灾。死亡 0，受伤 0；表中记录的受影响楼层为 3。,https://www.euroweeklynews.com/2020/08/30/high-rise-on-fire-in-madrid/,40.4168,-3.7038,高层建筑外立面火灾,residential,未检索到,3,未检索到,0.0,0.0,,未核实。,未检索到/待核实,未检索到/待核实,死亡 0，受伤 0；表中记录的受影响楼层为 3。,2020,euroweeklynews.com,B,Madrid,Residential,,,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2020-08-29|40.4168|-3.7038,4046.525984212555,6176.468697110736,2.0,1.0580869271935711,36.2415073349182,35.68830297705663,10.580869271935711,completed,,,,,,,legacy_exact_date_geo_match,ESP,2020.0,0.0,41553.4477945675,79.6955674617799,100.0,47359424.0,,,,,,,,,,
HRF-0123,亚洲,South Korea,South Korea,Ulsan Samhwan Art Nouveau Fire,2020-10-08,Ulsan Samhwan Art Nouveau apartment building高层建筑火灾；建筑高度记录为 108.9 m。死亡人数：0。92 residents and 1 firefighter injured. Ulsan Samhwan Art Nouveau Fire [ko],https://www.yna.co.kr/view/AKR20201011045600057,36.5,127.75,高层建筑火灾,residential,108.9 m,33,未检索到,0.0,93.0,,多机构联合勘查确认起点在3层室外露台木平台，但长期调查未能确定点火原因；电气和空调外机被排除。,铝复合外墙板和强风促使火焰沿建筑外立面快速蔓延。,高层外立面材料风险及高风条件下外部灭火能力构成韧性薄弱点；未证实喷淋系统整体失效。,无人死亡；93人（含1名消防员）送医，77人从屋顶等处获救。,2020,yna.co.kr,B,South Korea,Residential,108.9,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2020-10-08|36.5|127.75,28.739356994628903,41.54719924926758,0.0,0.0,21.956658935546898,22.73120727539065,0.0,completed,64.94623655913978,65455.70196078432,225537.99215686272,2.3714082620506614,12.0,,requires_current_gee,KOR,2020.0,0.0,49374.0926148025,81.1759595622913,100.0,51836239.0,51774.0,0.4365125352493529,4.256962954378646,0.8749565418936145,117.80816626105768,304.31297562483104,61.28716955983625,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0124,南美洲,Brazil,Sobral,Sobral 25-storey residential tower balcony fire,2020-11-12,无人受伤；火灾局限在17层阳台局部,https://www.bombeiros.ce.gov.br/2020/11/13/1acia-3obbm-debela-incendio-em-apartamento-do-predio-mais-alto-de-sobral/,-3.6896,-40.3482,高层建筑火灾,住宅,25层；77.20米；84套住宅,未检索到,未检索到,0.0,0.0,,具体点火机制未公布；17层阳台空调外机区域起火,空调外机、椅子及阳台防护网参与燃烧，烟气影响同层其他住户,建筑按消防部门批准方案配置ABC干粉灭火器，3具灭火器即将火扑灭,无人受伤；火灾局限在17层阳台局部,2020,bombeiros.ce.gov.br,A,Sobral,Residential,77.2,25.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2020-11-12|-3.6896|-40.3482,7471.8271484375,8700.5556640625,0.0,0.0,35.19031677246096,36.77144317626956,0.0,completed,22.88888888888889,316852.7568627452,2289061.37254902,6.544925449672733,30.0,,requires_current_gee,BRA,2020.0,0.0,17327.5157249466,86.9112186503004,99.7,208660842.0,,,,,,,,,,
HRF-0125,大洋洲,Australia,Melbourne,Melbourne CBD 54th-floor lift-shaft fire,2020-11-18,建筑疏散，1人交由急救人员评估/处置；无死亡,https://www.frv.vic.gov.au/fire-melbourne-cbd-lift-shaft,-37.8136,144.9631,高层建筑火灾,施工中高层建筑,火点位于54层,未检索到,施工中,0.0,1.0,,消防部门判定为意外起火；具体机制未公布,电梯井区域烟气扩散至其他楼层,施工期高层疏散与排烟持续约1小时；火警控制盘及时报警,建筑疏散，1人交由急救人员评估/处置；无死亡,2020,frv.vic.gov.au,A,Melbourne,Unknown/other,,54.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2020-11-18|-37.8136|144.9631,5430.1044921875,7987.10693359375,0.0,0.0,29.22335205078128,28.56439666748049,0.0,completed,83.88888888888889,404153.44705882337,16415717.670588236,41.6683461013436,30.0,,requires_current_gee,AUS,2020.0,0.0,57260.4650530108,87.2713470458985,100.0,25649248.0,20016.0,,22.22222222222222,,,,,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0126,亚洲,中国 / China,"众鑫大厦，建设大街与范西路交叉口，长安区，石家庄市，河北省 / Zhongxin Building, Jianshe Street–Fanxi Road intersection, Chang'an District, Shijiazhuang, Hebei",石家庄众鑫大厦火灾 / Shijiazhuang Zhongxin Building fire,2021-03-09,石家庄众鑫大厦外墙保温材料起火，人员安全撤离，无人员伤亡。,https://m.news.cctv.com/2021/03/09/ARTIkv1nn738loGZrG2o3wrK210309.shtml,38.04139,114.47861,高层建筑外立面火灾,办公楼/写字楼,26层，高111.6米,外墙由低层蔓延至20层以上及楼顶,2003年建成,0.0,0.0,,未检索到/待核实,外墙保温材料由低层迅速向20层以上蔓延,高层外墙扑救高度受限，一度使用101米举高平台作业车,楼内人员及附近7栋居民楼居民安全撤离，无人员伤亡,2021,m.news.cctv.com,A,Shijiazhuang,Office/government,111.6,26.0,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2021-03-09|38.0414|114.4786,14190.461576318552,20937.967742558056,0.0,0.0,18.186654037725816,22.27587581141186,0.0,completed,,,,,,,legacy_exact_date_geo_match,CHN,2021.0,0.0,20843.2978347377,64.721076965332,100.0,1412360000.0,1386000.0,,,,9.37950937950938,550.5050505050506,98.2961992136304,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0127,欧洲,France,Paris,"Helsinki Tower, 50 rue du Disque fire",2021-08-13,"Helsinki Tower, 50 rue du Disque高层建筑火灾；建筑高度记录为 ~100 m。死亡人数：1。18th of 33 flrs, apt possibly linked to Diogenes syndrome (hoarding), spread prevented via compartmentation, contained after 2 hrs, ~70 firefighters, 2 hoses, 1 killed (carbonized body), 4 injured (2 were firefighters with heatstroke).",https://www.bfmtv.com/paris/paris-un-mort-et-quatre-blesses-dans-un-incendie-quartier-olympiades_AN-202108130293.html,48.85341,2.3488,高层建筑火灾,未检索到,~100 m,未检索到,未检索到,1.0,4.0,,未检索到/待核实,未检索到/待核实,未检索到/待核实,"死亡人数：1。18th of 33 flrs, apt possibly linked to Diogenes syndrome (hoarding), spread prevented via compartmentation, contained after 2 hrs, ~70 firefighters, 2 hoses, 1 killed (carbonized body), 4 injured (2 were firefighters with heatstroke).",2021,bfmtv.com,B,Paris,Unknown/other,100.0,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2021-08-13|48.8534|2.3488,11249.134274900309,19867.00752254484,0.0,0.0,28.16743450554054,29.588056381813857,0.0,completed,,,,,,,legacy_exact_date_geo_match,FRA,2021.0,0.0,52517.3354905855,78.7364603392338,100.0,67842811.0,66309.0,9.807115172902622,11.277503807929543,1.8564599074032184,82.19547874345866,381.98887028910104,78.48223203957471,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0128,欧洲,Italy,"Via Antonini, Milan, Lombardy, Italy",Torre dei Moro fire,2021-08-29,米兰18层住宅塔楼外墙构件在短时间内几乎全高燃烧。,https://www.senato.it/show-doc?id=1348602&leg=18&tipodoc=Sindispr,45.4376,9.1805,high-rise residential façade fire,residential,19 storeys,20,completed around 2011,0.0,0.0,,最终起火原因需查意大利调查结论；外墙覆层促进快速蔓延。,外墙覆层使火势在约19层住宅楼立面迅速蔓延，2026年法院已就面板对传播的作用作出责任判决。,外墙材料合规、产品责任及建筑消防设计是主要韧性问题；事故中居民全部疏散且无死亡。,无人死亡；建筑外立面严重烧损,2021,senato.it,B,Via Antonini,Residential,,19.0,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2021-08-29|45.4376|9.1805,6833.711562690634,11316.954008845389,0.0,0.0,28.418910972079345,32.945237740983856,0.0,completed,,,,,,,legacy_exact_date_geo_match,ITA,2021.0,0.0,49825.3934111848,69.4812507629394,100.0,59133173.0,61000.0,1.478688524590164,3.819672131147541,0.5032786885245901,47.32786885245901,80.21311475409836,40.997343143265894,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0129,亚洲,"中国台湾 / Taiwan, China","城中城大楼，高雄市盐埕区 / Cheng Chung Cheng Building, Yancheng District, Kaohsiung",高雄城中城大楼火灾 / 2021 Kaohsiung Cheng Chung Cheng Building fire,2021-10-14,Cheng Chung Cheng Building高层建筑火灾；建筑高度记录为 未列明。死亡人数：46。2021 Kaohsiung tower fire,https://www.ksc.moj.gov.tw/296352/296356/296398/950533/post,22.61626,120.31333,高层建筑火灾,未检索到,13层，另有2层地下空间,未检索到,约1981年建成，事发约40年，明确老旧高层,46.0,41.0,,检方认定被告故意点燃1层物品，按纵火及杀人罪起诉,1层停放的大量摩托车助燃，部分防火门被拆除，杂物与烟气沿废弃商业空间扩散,老旧混合用途大楼部分楼层废弃、消防与工务机关主动管理不足、防火分隔和疏散条件薄弱,46人死亡、41人受伤,2021,ksc.moj.gov.tw,A,Kaohsiung,Unknown/other,,13.0,False,True,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2021-10-14|22.6163|120.3133,12166.236171015988,15315.427976255063,4.0,3.985659629420354,31.41050752338612,29.782857613814546,39.85659629420354,completed,,,,,,,legacy_exact_date_geo_match,TWN,,,,,,,22450.0,2.423162583518931,4.271714922048997,0.8775055679287306,36.43652561247216,154.47661469933186,76.41291810841983,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0130,亚洲,"中国香港特别行政区 / Hong Kong SAR, China","世贸中心，铜锣湾，香港特别行政区 / World Trade Centre, Causeway Bay, Hong Kong SAR",香港铜锣湾世贸中心三级火 / World Trade Centre Hong Kong fire,2021-12-15,香港铜锣湾世贸中心发生三级火警，13人送院，超过300人一度被困天台。,https://www.chinanews.com.cn/m/ga/2021/12-15/9630604.shtml,22.27832,114.17469,高层建筑内部火灾,商业综合楼,39层天台曾有人员被困；建筑总层数待统一,1至2楼电表房起火，烟气影响多层,未检索到,0.0,13.0,,未检索到/待核实,翻新工程期间电表房浓烟经商场扩散,低层消防系统关闭及翻新施工状态增加疏散和搜救难度,13人不适送院，一度有超过300人被困天台后获救,2021,chinanews.com.cn,B,Hong Kong,Commercial,,39.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2021-12-15|22.2783|114.1747,20701.803884838133,29224.27597407011,0.0,0.0,23.714074707031276,22.94190877278648,0.0,completed,,,,,,,legacy_exact_date_geo_match,HKG,2021.0,0.0,65884.9376260603,100.0,100.0,7413100.0,,,,,,,,,,
HRF-0131,北美洲,United States,"New York City, New York",Twin Parks North West apartment fire,2022-01-09,A fire in a third-floor duplex of a 19-storey apartment building spread lethal smoke through open doors and stairs.,https://en.wikipedia.org/wiki/2022_Bronx_apartment_fire,40.8532,-73.8897,high-rise building fire,residential,19 floors,未检索到,completed 1972; older high-rise,17.0,44.0,,electric space heater ignited a mattress,未检索到/待核实,未检索到/待核实,17 deaths and 44 injuries.,2022,en.wikipedia.org,C,New York City,Residential,,19.0,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2022-01-09|40.8532|-73.8897,16479.80598773378,25326.61483487216,0.0,0.0,6.743273526606174,10.404773140221872,0.0,completed,,,,,,,legacy_exact_date_geo_match,USA,2022.0,0.0,72828.7430907189,80.0324978239707,100.0,333996304.0,336806.0,17.428430609906,21.288219331009543,2.226801185252044,113.71531386020439,302.2808382273475,62.380905608486394,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0132,亚洲,中国 / China,"中国电信荷花园大院第二长途电信枢纽楼，芙蓉区，长沙市，湖南省 / China Telecom Lotus Garden Second Long-distance Telecom Hub, Furong District, Changsha, Hunan",长沙中国电信荷花园第二长途电信枢纽楼“9·16”火灾 / Changsha China Telecom Lotus Garden Building fire,2022-09-16,长沙中国电信荷花园第二长途电信枢纽楼外立面发生大面积火灾，无人员伤亡。,https://www.fire114.cn/index/article/detail?i=122464,28.19874,112.97087,高层建筑外立面火灾,office/government,218 m,外立面由低层向楼顶大范围蔓延；逐层受影响范围待核实,未检索到,0.0,,,未熄灭烟头引燃7层室外平台的纸板、朽木、碎木和竹夹板。,平台可燃物继而引燃建筑外墙铝塑板，造成外立面快速燃烧。,火源和可燃物管理不善，企业安全生产主体责任及隐患治理不足。,无人员伤亡；调查报告转引材料称直接经济损失约791.36万元。,2022,fire114.cn,B,China Telecom Lotus Garden Second Long-distance Telecom Hub,Office/government,218.0,,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2022-09-16|28.1987|112.9709,14974.900055206575,23626.48919292828,4.0,4.168777886145762,35.31716349648792,33.94862293974091,41.687778861457616,completed,,,,,,,legacy_exact_date_geo_match,CHN,2022.0,0.0,21499.3125559757,65.2176361083984,100.0,1412175000.0,1386000.0,,,,9.37950937950938,550.5050505050506,98.2961992136304,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0133,亚洲,"中国香港特别行政区 / Hong Kong SAR, China","海员之家重建地盘，中间道11号，尖沙咀，九龙，香港特别行政区 / Mariner's Club redevelopment site, 11 Middle Road, Tsim Sha Tsui, Kowloon, Hong Kong SAR",香港尖沙咀海员之家重建地盘棚架火灾 / Tsim Sha Tsui Mariner's Club redevelopment-site scaffolding fire,2022-09-21,香港尖沙咀海员之家重建地盘8楼棚架起火，约50名工人疏散。,https://www.info.gov.hk/gia/general/202404/10/P2024041000382.htm,22.27832,114.17469,在建高层建筑火灾,在建酒店及海员会所综合楼,规划约42层；起火位置为8楼棚架,8楼棚架,未检索到,0.0,0.0,50.0,有报道指弃置烟蒂留下火种，尚待直接官方调查原文核实,8楼棚架起火,同一地盘在2023年3月再次发生更严重的四级火，必须作为两个独立事件区分,约50名工人疏散，无人员伤亡,2022,info.gov.hk,A,Hong Kong,Hotel,,42.0,False,False,True,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2022-09-21|22.2783|114.1747,21409.228515625,30207.361328125,5.0,5.578674316406243,32.0461364746094,30.61075134277346,55.78674316406243,completed,34.22222222222222,316759.9843137255,10675704.188235294,32.03645637889807,30.0,,requires_current_gee,HKG,2022.0,0.0,64035.6484949629,100.0,100.0,7346100.0,,,,,,,,,,
HRF-0134,亚洲,Pakistan,Islamabad,2022 The Centaurus Mall Fire Incident,2022-10-09,The Centaurus高层建筑火灾；建筑高度记录为 110 m。死亡人数：0。2022 The Centaurus Mall Fire Incident,https://tribune.com.pk/story/2381606/probe-fails-to-find-cause-of-mall-fire?amp=1,33.72148,73.04329,高层建筑火灾,commercial/retail,110 m,未检索到,未检索到,0.0,,,最终公开调查报道未发现明确点火原因；火灾起自餐饮区，但不应把食用油或可燃物本身写成点火源。,餐饮区存放大量可燃物，厨房材料、线路和设备不符合安全要求，烟气向上部楼层聚集。,自动消防装置有缺陷，缺少消防安全NOC/正式使用批准，未配备训练有素的内部消防人员，长期整改通知未落实。,现场人员全部获救，无死亡或受伤报告。,2022,tribune.com.pk,B,Islamabad,Commercial,110.0,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2022-10-09|33.7215|73.0433,1645.7595617484048,2299.3185411383347,4.0,6.875789073013706,33.16834229037295,30.815109755536728,68.75789073013706,completed,,,,,,,legacy_exact_date_geo_match,PAK,2022.0,0.0,5526.27928310213,38.3740439760816,95.0,243700667.0,,,,,,,,,,
HRF-0135,亚洲,Turkey,İstanbul,Elite Concept fire,2022-10-15,Elite Concept高层建筑火灾；建筑高度记录为 80 m。死亡人数：0。Originated from external cladding.,https://en.wikipedia.org/wiki/List_of_fires_in_high-rise_buildings,41.01384,28.94966,高层建筑火灾,未检索到,80 m,未检索到,未检索到,,,,Originated from external cladding.,专题汇编仅称火灾在外墙区域发展；外墙究竟是起火部位还是扩散路径仍缺独立来源。,未检索到/待核实,死亡人数：0。Originated from external cladding.,2022,en.wikipedia.org,C,İstanbul,Unknown/other,80.0,,False,False,False,True,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2022-10-15|41.0138|28.9497,13433.892581820604,21030.630966547425,0.0,0.0,20.68244464580829,23.332231069711572,0.0,completed,,,,,,,legacy_exact_date_geo_match,TUR,2022.0,0.0,33520.8111384208,89.0381164550781,100.0,84979913.0,,,,,,,,,,
HRF-0136,北美洲,United States,"New York City, New York",RiverCourt lithium-ion battery fire,2022-11-05,A lithium-ion battery fire in the RiverCourt high-rise required a rope rescue from an upper-floor window.,https://ctif.org/sites/default/files/2025-08/CTIF_Report30.pdf,40.7548,-73.9651,high-rise building fire,residential,about 38 floors; 108.1 m,未检索到,older residential tower,0.0,38.0,,lithium-ion battery in an electric bicycle/scooter,未检索到/待核实,未检索到/待核实,"No deaths; 38 injuries, including critical and serious cases.",2022,ctif.org,C,New York City,Residential,108.1,38.0,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2022-11-05|40.7548|-73.9651,14479.298420753552,26604.41136331136,0.0,0.0,22.897141446645943,17.80961351334468,0.0,completed,,,,,,,legacy_exact_date_geo_match,USA,2022.0,0.0,72828.7430907189,80.0324978239707,100.0,333996304.0,336806.0,17.428430609906,21.288219331009543,2.226801185252044,113.71531386020439,302.2808382273475,62.380905608486394,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0137,亚洲,United Arab Emirates,Dubai,2022 8 Boulevard Walk high-rise fire,2022-11-07,8 Boulevard Walk高层建筑火灾；建筑高度记录为 123 m。死亡人数：0。,https://gulfnews.com/uae/uae-downtown-dubai-high-rise-fire-put-out-successfully-1.91799606,25.07725,55.30927,高层建筑火灾,residential,123 m,35,未检索到,0.0,0.0,,公开来源未披露最终点火原因。,中等强度火灾影响高层建筑外立面。,公开报道未确认消防系统失效；消防队接报约5分钟到场并完成疏散。,所有住户安全疏散，无人员伤亡。,2022,gulfnews.com,B,Dubai,Residential,123.0,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2022-11-07|25.0772|55.3093,693.6489320250762,889.9087886415679,3.0,2.280194418770904,35.54440252769928,34.10060319680774,22.80194418770904,completed,,,,,,,legacy_exact_date_geo_match,ARE,2022.0,0.0,70075.63837395,85.5147347682487,100.0,10074977.0,,,,,,,,,,
HRF-0138,亚洲,中国 / China,"吉祥苑小区，天山区，乌鲁木齐市，新疆维吾尔自治区 / Jixiangyuan Community, Tianshan District, Ürümqi, Xinjiang",乌鲁木齐吉祥苑小区“11·24”高层住宅火灾 / 2022 Ürümqi Jixiangyuan high-rise fire,2022-11-24,Jixiangyuan community高层建筑火灾；建筑高度记录为 ~60 m (21 floors) m。死亡人数：11。2022 Ürümqi fire,https://www.xinjiang.gov.cn/xinjiang/xwfb/202301/28b1863558ba4eff8608863c1eee46e1.shtml,43.80096,87.60046,高层建筑火灾,residential,21层，约60 m；起火在15层,未检索到,建成年份未检索到/待核实,10.0,9.0,514.0,初步判定1502室卧室插线板/电器线路故障起火；官方说明具体原因仍在进一步调查。,火由15层蔓延至17层，烟气扩散至21层,小区通道狭窄且路侧停车影响大型消防车进入和作业；其他争议因素未采用未经证实网络说法,10人死亡、9人受伤；原表日期2022-11-26和死亡11人均应更正,2022,xinjiang.gov.cn,A,Jixiangyuan Community,Residential,60.0,21.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2022-11-24|43.801|87.6005,22057.0,35514.34765625,0.0,0.0,6.660668945312523,11.633666992187525,0.0,completed,23.88888888888889,281052.725490196,6167949.199999998,20.30828287238582,30.0,,requires_current_gee,CHN,2022.0,0.0,21499.3125559757,65.2176361083984,100.0,1412175000.0,1386000.0,,,,9.37950937950938,550.5050505050506,98.2961992136304,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0139,亚洲,"中国香港特别行政区 / Hong Kong SAR, China","海员之家重建地盘，中间道11号，尖沙咀，九龙，香港特别行政区 / Mariner's Club redevelopment site, 11 Middle Road, Tsim Sha Tsui, Kowloon, Hong Kong SAR",香港尖沙咀海员之家重建地盘四级火 / 2023 Tsim Sha Tsui Mariner's Club redevelopment-site fire,2023-03-02,香港尖沙咀海员之家重建地盘发生四级火，火势波及多层棚架和邻近建筑。,https://www.info.gov.hk/gia/general/202303/03/P2023030300171.htm,22.27832,114.17469,在建高层建筑火灾,在建酒店及海员会所综合楼,约42至48层；公开报道口径存在差异,多层棚架和外立面,未检索到,0.0,2.0,170.0,最终起火原因未公布,干燥大风和外墙棚架物料促使火势波及多层及邻近建筑,在建高层消防装置尚未启用，增加灭火难度,香港政府早间通报称当时未接获伤亡；其他媒体后续伤者数字存在2至3人的差异,2023,info.gov.hk,A,Hong Kong,Hotel,,48.0,False,False,True,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2023-03-02|22.2783|114.1747,20701.803884838133,29224.27597407011,0.0,0.0,23.785058593750023,25.293474769592308,0.0,completed,,,,,,,legacy_exact_date_geo_match,HKG,2023.0,0.0,64387.6654066058,100.0,100.0,7536100.0,,,,,,,,,,
HRF-0140,大洋洲,Australia,Sydney,Darlinghurst 15th-floor apartment fire,2023-04-09,无居民死亡；1名消防员送医观察，两名老年住户经评估无碍,https://www.fire.nsw.gov.au/media/news/2023/20230409-fire-and-rescue-nsw-crews-extinguish-fire-in-high-rise-building,-33.879,151.219,高层建筑火灾,住宅高层,火点位于15层；官方明确称高层建筑,未检索到,未检索到,0.0,1.0,,消防通报时原因未知，后续调查结果未检索到,烟气广泛进入公共区域，其他楼层住户被要求留在单元内避烟,自动火警先报警；消防快速控制单元火，邻近住户由消防员护送撤离,无居民死亡；1名消防员送医观察，两名老年住户经评估无碍,2023,fire.nsw.gov.au,A,Sydney,Residential,,15.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2023-04-09|-33.879|151.219,10384.78515625,14535.3974609375,0.0,0.0,23.329675292968773,25.120576477050804,0.0,completed,10.0,374848.54901960783,7584098.737254901,20.44552591034279,30.0,,requires_current_gee,AUS,2023.0,0.0,60684.9596204883,87.4866955653765,100.0,26659922.0,20016.0,,22.22222222222222,,,,,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
